enzyme	name	all	unique
CjePI	Budvicia	9263	8712
CjePI	Leminorella	12270	11550
CjePI	Pragia	25993	24152
CjePI	Atlantibacter	18794	10756
CjePI	Biostraticola	16712	15428
CjePI	Buttiauxella	77373	69374
CjePI	Candidatus Annandia	100	90
CjePI	Candidatus Blochmannia	3704	3613
CjePI	Candidatus Doolittlea	1263	1190
CjePI	Candidatus Gullanella	748	710
CjePI	Candidatus Hamiltonella	6203	5791
CjePI	Candidatus Hoaglandella	858	810
CjePI	Candidatus Ishikawaella	669	633
CjePI	Candidatus Mikella	311	279
CjePI	Candidatus Moranella	855	810
CjePI	Candidatus Purcelliella	239	226
CjePI	Candidatus Regiella	4546	4236
CjePI	Candidatus Riesia	2031	1981
CjePI	Candidatus Tachikawaea	414	389
CjePI	Cedecea	48113	32706
CjePI	Citrobacter	310099	180733
CjePI	Cronobacter	113938	82204
CjePI	Enterobacillus	6449	5690
CjePI	Enterobacter	675307	401480
CjePI	Escherichia	601777	361805
CjePI	Franconibacter	20947	16327
CjePI	Gibbsiella	11807	9699
CjePI	Izhakiella	22946	20409
CjePI	Klebsiella	571130	323097
CjePI	Kluyvera	72449	42363
CjePI	Kosakonia	98731	56301
CjePI	Leclercia	58175	32338
CjePI	Lelliottia	53648	29088
CjePI	Limnobaculum	6702	5626
CjePI	Mangrovibacter	19780	17931
CjePI	Metakosakonia	19206	6266
CjePI	Pluralibacter	30266	20615
CjePI	Pseudescherichia	7073	4058
CjePI	Pseudocitrobacter	17846	11083
CjePI	Raoultella	106239	52788
CjePI	Rosenbergiella	5837	5175
CjePI	Salmonella	259974	166682
CjePI	Shigella	83284	10704
CjePI	Shimwellia	5685	4723
CjePI	Siccibacter	16364	8131
CjePI	Superficieibacter	9487	7316
CjePI	Trabulsiella	22839	18243
CjePI	Yokenella	10941	8364
CjePI	unclassified	170441	56687
CjePI	Buchnera	5152	4969
CjePI	Erwinia	195011	161670
CjePI	Mixta	24172	15227
CjePI	Pantoea	459132	371612
CjePI	Phaseolibacter	5017	4842
CjePI	Tatumella	34141	31749
CjePI	Wigglesworthia	830	783
CjePI	unclassified	14893	4045
CjePI	Edwardsiella	43214	37810
CjePI	Hafnia	64791	38535
CjePI	Obesumbacterium	17941	8989
CjePI	unclassified	8905	0
CjePI	Arsenophonus	14099	13385
CjePI	Cosenzaea	4420	3695
CjePI	Moellerella	7042	6441
CjePI	Morganella	49066	39795
CjePI	Photorhabdus	115063	109870
CjePI	Proteus	87776	66461
CjePI	Providencia	113844	103806
CjePI	Xenorhabdus	176323	167387
CjePI	Brenneria	61907	55028
CjePI	Dickeya	115213	99458
CjePI	Lonsdalea	29471	26648
CjePI	Pectobacterium	168011	154674
CjePI	Sodalis	30317	28156
CjePI	Thorsellia	4399	4270
CjePI	Candidatus Fukatsuia	4395	4044
CjePI	Chania	9793	8522
CjePI	Ewingella	23518	18679
CjePI	Nissabacter	14275	7469
CjePI	Rahnella	103592	76644
CjePI	Rouxiella	22899	8723
CjePI	Samsonia	6271	4936
CjePI	Serratia	425428	346823
CjePI	Yersinia	308999	271198
CjePI	unclassified	29526	15961
CjePI	Grimontella	9525	831
CjePI	Phytobacter	23573	3437
CjePI	Plesiomonas	20506	19152
CjePI	unclassified	7914	7065
CjePI	Immundisolibacter	4102	3726
CjePI	Aquicella	8843	8721
CjePI	Candidatus Berkiella	9214	9032
CjePI	Coxiella	9848	7526
CjePI	Diplorickettsia	2211	2170
CjePI	Rickettsiella	6100	5909
CjePI	unclassified	2114	155
CjePI	Fluoribacter	22746	18044
CjePI	Legionella	363458	354321
CjePI	Tatlockia	11009	10442
CjePI	Crenothrix	10344	10084
CjePI	Methylobacter	46320	44997
CjePI	Methylocaldum	32753	30972
CjePI	Methylococcus	6545	6164
CjePI	Methylocucumis	5600	5476
CjePI	Methylogaea	5010	4792
CjePI	Methyloglobulus	6533	6403
CjePI	Methylomagnum	7924	7525
CjePI	Methylomarinum	6396	6137
CjePI	Methylomicrobium	28236	27094
CjePI	Methylomonas	94697	92523
CjePI	Methyloprofundus	5703	5535
CjePI	Methylosarcina	13068	12427
CjePI	Methyloterricola	8717	8419
CjePI	Methylotetracoccus	7856	5991
CjePI	Methylovulum	14587	14223
CjePI	unclassified	10928	5268
CjePI	Methylohalobius	6536	6308
CjePI	Algiphilus	5338	5046
CjePI	Fontimonas	3772	3506
CjePI	Hydrocarboniphaga	12028	11122
CjePI	Nevskia	14808	14004
CjePI	Panacagrimonas	7878	7501
CjePI	Polycyclovorans	5692	5432
CjePI	Sinimarinibacterium	12679	11954
CjePI	Solimonas	29210	26977
CjePI	Steroidobacter	48821	47529
CjePI	unclassified	13413	12958
CjePI	Alcanivorax	130221	114374
CjePI	Ketobacter	9729	9464
CjePI	Marinicella	16632	16465
CjePI	Balneatrix	6853	6571
CjePI	Pokkaliibacter	11329	6597
CjePI	Endozoicomonas	94233	85074
CjePI	Parendozoicomonas	12143	11820
CjePI	unclassified	6450	0
CjePI	Hahella	55601	54522
CjePI	Zooshikella	12793	12337
CjePI	Aidingimonas	17109	16315
CjePI	Candidatus Carsonella	142	134
CjePI	Candidatus Evansia	217	207
CjePI	Candidatus Portiera	238	224
CjePI	Carnimonas	5115	4894
CjePI	Chromohalobacter	31372	28902
CjePI	Cobetia	33730	26036
CjePI	Halomonas	740000	704829
CjePI	Halotalea	13410	12531
CjePI	Halovibrio	12807	9912
CjePI	Kushneria	52569	50167
CjePI	Pistricoccus	7149	6554
CjePI	Salinicola	98757	91332
CjePI	Zymobacter	5155	4984
CjePI	unclassified	6586	6307
CjePI	Aliikangiella	21481	21036
CjePI	Kangiella	28677	27973
CjePI	Pleionea	15546	15320
CjePI	Amphritea	29774	28910
CjePI	Bacterioplanes	8033	7767
CjePI	Bermanella	6386	6234
CjePI	Marinobacterium	93719	89979
CjePI	Marinomonas	219806	214354
CjePI	Marinospirillum	25702	24731
CjePI	Motiliproteus	20161	19687
CjePI	Neptuniibacter	10154	9759
CjePI	Neptunomonas	43151	41918
CjePI	Nitrincola	53791	51951
CjePI	Oceanobacter	9232	8856
CjePI	Oceanospirillum	34862	27285
CjePI	Oleibacter	7296	7012
CjePI	Oleispira	6728	6537
CjePI	Pseudospirillum	3781	3638
CjePI	Thalassolituus	17245	16334
CjePI	Oleiphilus	38721	29801
CjePI	Gynuella	13949	13583
CjePI	Reinekea	27718	27048
CjePI	Saccharospirillum	32419	31355
CjePI	Pelagibaculum	8940	8695
CjePI	Terasakiispira	8033	7845
CjePI	unclassified	17434	16919
CjePI	Candidatus Schmidhempelia	3053	2861
CjePI	Frischella	3984	3616
CjePI	Gilliamella	78669	76047
CjePI	Orbus	3273	3112
CjePI	Actinobacillus	37321	32423
CjePI	Aggregatibacter	35042	31706
CjePI	Avibacterium	14430	12834
CjePI	Basfia	3218	2976
CjePI	Bibersteinia	6722	5905
CjePI	Bisgaardia	2383	2209
CjePI	Caviibacterium	2321	2072
CjePI	Chelonobacter	3093	2868
CjePI	Conservatibacter	3767	3528
CjePI	Cricetibacter	3079	2882
CjePI	Frederiksenia	3351	3057
CjePI	Gallibacterium	27076	25241
CjePI	Glaesserella	13214	11355
CjePI	Haemophilus	104741	94153
CjePI	Histophilus	5009	4345
CjePI	Lonepinella	3534	3315
CjePI	Mannheimia	21778	18427
CjePI	Mesocricetibacter	2601	2464
CjePI	Muribacter	4652	4270
CjePI	Necropsobacter	5098	4034
CjePI	Nicoletella	2844	2572
CjePI	Otariodibacter	2865	2664
CjePI	Pasteurella	45520	31345
CjePI	Phocoenobacter	2746	2478
CjePI	Rodentibacter	41954	34364
CjePI	Testudinibacter	3801	1296
CjePI	Vespertiliibacter	2160	2006
CjePI	Volucribacter	3025	2809
CjePI	unclassified	36315	27964
CjePI	Acinetobacter	1024196	963584
CjePI	Alkanindiges	14082	13256
CjePI	Fluviicoccus	5563	5291
CjePI	Moraxella	116830	108607
CjePI	Paraperlucidibaca	3868	3700
CjePI	Perlucidibaca	10685	9982
CjePI	Psychrobacter	175373	169261
CjePI	unclassified	19123	11649
CjePI	Azomonas	5204	4955
CjePI	Azotobacter	40110	36165
CjePI	Oblitimonas	6727	6311
CjePI	Permianibacter	8203	8018
CjePI	Pseudomonas	5971462	5791953
CjePI	Rugamonas	6993	3934
CjePI	Thiopseudomonas	4415	3998
CjePI	unclassified	17254	8772
CjePI	Ventosimonas	3385	3175
CjePI	Abyssibacter	7054	6872
CjePI	Salinisphaera	41410	39851
CjePI	Caedibacter	2052	1985
CjePI	Cysteiniphilum	6501	6179
CjePI	Fangia	3917	3848
CjePI	Fastidiosibacter	2657	2575
CjePI	unclassified	6869	6520
CjePI	Allofrancisella	3062	2482
CjePI	Francisella	33830	31403
CjePI	unclassified	3366	2347
CjePI	Cycloclasticus	6269	6029
CjePI	Hydrogenovibrio	38254	33783
CjePI	Methylophaga	41238	39706
CjePI	Piscirickettsia	11437	7617
CjePI	Sulfurivirga	2836	2715
CjePI	Thiomicrorhabdus	30244	29520
CjePI	Thiomicrospira	30812	26310
CjePI	unclassified	6863	3513
CjePI	Thiofilum	5404	5253
CjePI	Thiolinea	6136	6005
CjePI	Beggiatoa	8490	8292
CjePI	Candidatus Marithrix	3913	3817
CjePI	Cocleimonas	7057	6958
CjePI	Leucothrix	25677	25228
CjePI	Thioploca	8640	8478
CjePI	Thiothrix	17902	17533
CjePI	Thioflexothrix	5853	5643
CjePI	unclassified	7959	7021
CjePI	Aliivibrio	82003	77191
CjePI	Candidatus Photodesmus	2435	2356
CjePI	Enterovibrio	104932	99991
CjePI	Grimontia	43337	40912
CjePI	Paraphotobacterium	2668	2599
CjePI	Photobacterium	380616	364201
CjePI	Salinivibrio	69726	66336
CjePI	Thaumasiovibrio	17966	17104
CjePI	Vibrio	1955478	1837789
CjePI	unclassified	6535	247
CjePI	unclassified	17866	4024
CjePI	Ahniella	13358	13099
CjePI	Aquimonas	6032	5619
CjePI	Dokdonella	17110	15953
CjePI	Dyella	165667	151311
CjePI	Frateuria	17514	15770
CjePI	Fulvimonas	3630	2775
CjePI	Luteibacter	88738	79106
CjePI	Metallibacterium	5207	4897
CjePI	Mizugakiibacter	2785	2333
CjePI	Oleiagrimonas	9345	8626
CjePI	Pseudofulvimonas	5112	4718
CjePI	Rhodanobacter	131817	123264
CjePI	Rudaea	12797	12162
CjePI	Tahibacter	9610	9100
CjePI	unclassified	7919	6537
CjePI	Arenimonas	29645	27117
CjePI	Luteimonas	94353	82430
CjePI	Lysobacter	207184	189114
CjePI	Pseudoxanthomonas	131547	117342
CjePI	Silanimonas	2900	2494
CjePI	Stenotrophomonas	435115	383314
CjePI	Thermomonas	15024	12738
CjePI	Vulcaniibacterium	8418	6606
CjePI	Xanthomonas	433752	398799
CjePI	Xylella	22379	21828
CjePI	unclassified	67521	47177
CjePI	Candidatus Competibacter	7686	7472
CjePI	Plasticicumulans	8990	8211
CjePI	Celerinatantimonas	7296	7041
CjePI	Alkalimonas	7643	7319
CjePI	Candidatus Nardonella	178	146
CjePI	Candidatus Ruthia	1365	1278
CjePI	Candidatus Thiodiazotropha	12369	12124
CjePI	Candidatus Thioglobus	8135	7979
CjePI	Gallaecimonas	20383	19471
CjePI	Halospina	12838	10718
CjePI	Ignatzschineria	17205	16743
CjePI	Neiella	8873	8517
CjePI	Pseudohongiella	20460	19816
CjePI	Sedimenticola	25255	24403
CjePI	Thiohalorhabdus	4308	4168
CjePI	Thiolapillus	6877	6656
CjePI	Wohlfahrtiimonas	19578	19047
CjePI	unclassified	145406	119481
CjePI	Hydrogenophilus	4113	3945
CjePI	Tepidiphilus	10873	10027
CjePI	unclassified	5217	4990
CjePI	Bacteriovorax	28817	28214
CjePI	Halobacteriovorax	23203	22757
CjePI	Bdellovibrio	73500	73046
CjePI	Oligoflexus	16903	16679
CjePI	Pseudobacteriovorax	16328	16250
CjePI	Silvanigrella	3866	3827
CjePI	unclassified	4497	4439
CjePI	Mariprofundus	28086	27579
CjePI	Ghiorsea	3471	3409
CjePI	unclassified	5542	5458
CjePI	order	7545	2
CjePI	unclassified	21318	8038
CjePI	Rubricoccus	6929	6800
CjePI	Rubrivirga	11784	11549
CjePI	Salinivenus	8801	8617
CjePI	Brachyspira	26442	26032
CjePI	Brevinema	1715	1693
CjePI	Leptonema	6141	6064
CjePI	Leptospira	598803	595653
CjePI	Turneriella	5671	5572
CjePI	Borrelia	13256	12695
CjePI	Borreliella	11241	10853
CjePI	Alkalispirochaeta	23152	20896
CjePI	Marispirochaeta	14815	14080
CjePI	Oceanispirochaeta	19906	19782
CjePI	Salinispira	7239	7136
CjePI	Sediminispirochaeta	13896	13695
CjePI	Sphaerochaeta	24565	24308
CjePI	Spirochaeta	31672	31300
CjePI	Treponema	98048	96396
CjePI	unclassified	4789	2741
CjePI	Acetomicrobium	10803	10724
CjePI	Aminiphilus	6531	6425
CjePI	Aminivibrio	5694	5634
CjePI	Aminobacterium	8409	8295
CjePI	Aminomonas	4837	4739
CjePI	Cloacibacillus	11745	8012
CjePI	Dethiosulfovibrio	12422	12228
CjePI	Fretibacterium	4341	4279
CjePI	Jonquetella	2621	2575
CjePI	Pyramidobacter	6522	6390
CjePI	Synergistes	6241	2595
CjePI	Thermanaerovibrio	7621	7478
CjePI	Thermovirga	4658	4587
CjePI	Acholeplasma	15242	14885
CjePI	Candidatus Phytoplasma	5088	4773
CjePI	Anaeroplasma	2362	2306
CjePI	Entomoplasma	4664	4243
CjePI	Mesoplasma	5407	5005
CjePI	Spiroplasma	17561	17036
CjePI	Candidatus Hepatoplasma	193	185
CjePI	Mycoplasma	64338	61936
CjePI	Ureaplasma	2301	2141
CjePI	unclassified	1627	1448
CjePI	Candidatus Izimaplasma	3696	3639
CjePI	unclassified	5006	4748
CjePI	Caldimicrobium	2982	2913
CjePI	Thermodesulfatator	11505	11353
CjePI	Thermodesulfobacterium	11214	10900
CjePI	Thermosulfurimonas	4480	4401
CjePI	Kosmotoga	13425	13305
CjePI	Mesotoga	28819	28474
CjePI	Mesoaciditoga	4325	4279
CjePI	Defluviitoga	2224	2103
CjePI	Geotoga	2954	2877
CjePI	Marinitoga	10091	9856
CjePI	Petrotoga	19000	18643
CjePI	Fervidobacterium	20411	20178
CjePI	Thermosipho	12384	12204
CjePI	Oceanotoga	2391	2311
CjePI	Pseudothermotoga	14644	14453
CjePI	Thermotoga	35971	35756
CjePI	Methylacidiphilum	21901	21730
CjePI	Cephaloticoccus	6258	6081
CjePI	Ereboglobus	5552	5402
CjePI	Geminisphaera	9629	4405
CjePI	Lacunisphaera	12634	12323
CjePI	Nibricoccus	8319	8159
CjePI	Opitutus	23140	22597
CjePI	unclassified	56038	49716
CjePI	Coraliomargarita	14554	14419
CjePI	Chthoniobacter	14948	14793
CjePI	Candidatus Xiphinematobacter	2144	2132
CjePI	Terrimicrobium	9450	8745
CjePI	unclassified	8894	8197
CjePI	Akkermansia	51332	40532
CjePI	unclassified	5468	0
CjePI	Rubritalea	28911	28652
CjePI	Pedosphaera	18935	18790
CjePI	Brevifollis	17997	17826
CjePI	Haloferula	15471	15335
CjePI	Prosthecobacter	29713	29407
CjePI	Roseimicrobium	18913	18742
CjePI	Verrucobacter	14595	14472
CjePI	Verrucomicrobium	65966	64684
CjePI	unclassified	13064	12935
CjePI	Methylacidimicrobium	9779	9228
CjePI	unclassified	60141	58947
CjePI	Candidatus Methylomirabilis	5527	5434
CjePI	Candidatus Babela	739	729
CjePI	Haloplasma	3610	3509
CjePI	Inordinaticella	1999	1951
CjePI	Natronospirillum	8027	7702
CjePI	Thermobaculum	6746	6664
CjePI	Vampirococcus	2757	2723
CjePI	unclassified	317661	206635
CjePI	Diplodia	77846	77338
CjePI	Cercospora	89258	88704
CjePI	Pseudocercospora	83284	82550
CjePI	Ramularia	78415	78056
CjePI	Sphaerulina	65909	65430
CjePI	Zymoseptoria	89813	88965
CjePI	Baudoinia	49930	49760
CjePI	Aureobasidium	203998	202995
CjePI	Paraphaeosphaeria	91232	90591
CjePI	Leptosphaeria	72849	71936
CjePI	Parastagonospora	86086	85377
CjePI	Alternaria	121428	120114
CjePI	Bipolaris	269121	265930
CjePI	Exserohilum	75842	73081
CjePI	Pyrenophora	77659	75116
CjePI	Verruconis	65012	64125
CjePI	Coniosporium	60708	60402
CjePI	Cyphellophora	74612	74204
CjePI	Capronia	145485	144446
CjePI	Cladophialophora	424467	416054
CjePI	Exophiala	512776	508716
CjePI	Fonsecaea	365481	357640
CjePI	Phialophora	80467	80150
CjePI	Rhinocladiella	90030	89029
CjePI	Aspergillus	2105633	2094411
CjePI	Penicilliopsis	54109	53524
CjePI	Penicillium	283342	279298
CjePI	Byssochlamys	66658	65967
CjePI	Rasamsonia	64692	64144
CjePI	Talaromyces	196729	193064
CjePI	Blastomyces	66691	64281
CjePI	Histoplasma	63060	60180
CjePI	Microsporum	51728	50725
CjePI	Nannizzia	52781	50044
CjePI	Trichophyton	112373	109401
CjePI	Uncinocarpus	52820	52426
CjePI	Coccidioides	84423	82593
CjePI	Paracoccidioides	107920	106364
CjePI	Endocarpon	77315	76339
CjePI	Marssonina	75930	75194
CjePI	Glarea	95490	95185
CjePI	Hyaloscypha	137663	136238
CjePI	Botrytis	97358	95958
CjePI	Sclerotinia	82508	80819
CjePI	Phialocephala	128997	128287
CjePI	Amorphotheca	61817	61439
CjePI	Pseudogymnoascus	124660	120767
CjePI	Arthrobotrys	83302	83049
CjePI	Tuber	225799	212974
CjePI	Pneumocystis	18580	18317
CjePI	Ascoidea	26725	26282
CjePI	Babjeviella	32234	31954
CjePI	Candida	134474	125688
CjePI	Debaryomyces	38112	37490
CjePI	Hyphopichia	20792	20495
CjePI	Lodderomyces	24153	23607
CjePI	Meyerozyma	26288	26001
CjePI	Scheffersomyces	31741	31081
CjePI	Spathaspora	25208	24737
CjePI	Suhomyces	34226	33804
CjePI	Yamadazyma	24017	23774
CjePI	Yarrowia	52055	51677
CjePI	Clavispora	140144	138306
CjePI	Metschnikowia	30774	30156
CjePI	Cyberlindnera	29201	28439
CjePI	Komagataella	20234	20061
CjePI	Wickerhamomyces	44325	43519
CjePI	Ogataea	34183	31628
CjePI	Pichia	39628	39054
CjePI	Eremothecium	47991	47477
CjePI	Kazachstania	39450	38652
CjePI	Kluyveromyces	40896	40162
CjePI	Lachancea	42284	41853
CjePI	Nakaseomyces	20819	20306
CjePI	Naumovozyma	41928	41011
CjePI	Saccharomyces	39263	38155
CjePI	Tetrapisispora	35567	34794
CjePI	Torulaspora	19861	19487
CjePI	Vanderwaltozyma	20711	20081
CjePI	Zygosaccharomyces	19289	18946
CjePI	Sugiyamaella	33694	33285
CjePI	Wickerhamiella	16527	16301
CjePI	Kuraishia	29270	29090
CjePI	Schizosaccharomyces	68837	67719
CjePI	Colletotrichum	321661	319429
CjePI	Sodiomyces	63193	62196
CjePI	Verticillium	166642	165317
CjePI	Metarhizium	215517	212856
CjePI	Pochonia	108878	106244
CjePI	Beauveria	70822	69128
CjePI	Cordyceps	133335	130934
CjePI	Trichoderma	556180	553450
CjePI	Fusarium	657373	644798
CjePI	Purpureocillium	85473	83561
CjePI	Gaeumannomyces	85891	84598
CjePI	Pyricularia	162842	160000
CjePI	Scedosporium	104093	103610
CjePI	Grosmannia	56009	55527
CjePI	Sporothrix	66432	65932
CjePI	Chaetomium	144807	142572
CjePI	Podospora	88378	87750
CjePI	Thermothelomyces	61341	60014
CjePI	Thermothielavioides	64866	63786
CjePI	Neurospora	147118	142978
CjePI	Sordaria	99190	94878
CjePI	Phaeoacremonium	110269	109711
CjePI	Pestalotiopsis	121611	120968
CjePI	Xylona	54999	54633
CjePI	Saitoella	36822	36504
CjePI	Agaricus	96402	93784
CjePI	Coprinopsis	97244	95078
CjePI	Schizophyllum	79229	77346
CjePI	Laccaria	117781	102113
CjePI	Coniophora	93589	91710
CjePI	Serpula	81053	76652
CjePI	Punctularia	70054	68258
CjePI	Gloeophyllum	72345	70014
CjePI	Fomitiporia	69362	65974
CjePI	Postia	75165	71805
CjePI	Phanerochaete	86054	81389
CjePI	Dichomitus	86189	83599
CjePI	Trametes	88011	85770
CjePI	Sparassis	78324	74174
CjePI	Fibroporia	64132	63663
CjePI	Heterobasidion	69392	66441
CjePI	Stereum	116262	114276
CjePI	Ceraceosorus	59996	59849
CjePI	Tilletiopsis	29929	29708
CjePI	Meira	35347	35082
CjePI	Acaromyces	45196	44872
CjePI	Tilletiaria	41250	41111
CjePI	Jaminaea	42281	42151
CjePI	Pseudomicrostroma	48163	48028
CjePI	Malassezia	68135	67557
CjePI	Rhodotorula	72401	71838
CjePI	Mixia	28501	28029
CjePI	Melampsora	180839	164207
CjePI	Puccinia	156961	141095
CjePI	Cryptococcus	230156	227793
CjePI	Kwoniella	232460	232077
CjePI	Kockovaella	51371	51201
CjePI	Tremella	68918	66741
CjePI	Apiotrichum	65302	64735
CjePI	Cutaneotrichosporon	46890	46615
CjePI	Trichosporon	56375	55799
CjePI	Anthracocystis	48436	47972
CjePI	Kalmanozyma	44656	43947
CjePI	Moesziomyces	42826	42149
CjePI	Pseudozyma	47243	46544
CjePI	Sporisorium	46791	45995
CjePI	Ustilago	48571	47834
CjePI	Wallemia	39397	38953
CjePI	Batrachochytrium	43227	40444
CjePI	Spizellomyces	55017	54295
CjePI	Nosema	3409	3324
CjePI	Vittaforma	4949	4790
CjePI	Ordospora	4818	4757
CjePI	Vavraia	8112	7893
CjePI	Encephalitozoon	20767	20244
CjePI	Mitosporidium	10804	10313
CjePI	Nematocida	4697	4625
CjePI	Rhizophagus	94672	85578
CjePI	Lobosporangium	73382	69258
CjePI	Phycomyces	67885	64316
CjePI	Rhizopus	37976	37004
CspCI	unclassified	250	250
CspCI	Candidatus Korarchaeum	87	83
CspCI	Candidatus Methanodesulfokores	276	271
CspCI	Candidatus Mancarchaeum	83	82
CspCI	Acidilobus	357	355
CspCI	Caldisphaera	56	56
CspCI	Aeropyrum	374	373
CspCI	Desulfurococcus	412	411
CspCI	Ignicoccus	214	214
CspCI	Staphylothermus	168	168
CspCI	Thermogladius	104	104
CspCI	Thermosphaera	132	132
CspCI	unclassified	178	177
CspCI	Hyperthermus	163	163
CspCI	Pyrodictium	247	247
CspCI	Pyrolobus	187	187
CspCI	Fervidicoccus	63	63
CspCI	Acidianus	536	518
CspCI	Metallosphaera	980	953
CspCI	Saccharolobus	235	181
CspCI	Sulfodiicoccus	274	273
CspCI	Sulfolobus	1144	1073
CspCI	Sulfurisphaera	106	103
CspCI	Thermofilum	463	462
CspCI	Caldivirga	759	753
CspCI	Pyrobaculum	1602	1588
CspCI	Thermoproteus	355	349
CspCI	Vulcanisaeta	1389	1377
CspCI	Archaeoglobus	895	888
CspCI	Ferroglobus	142	140
CspCI	Geoglobus	444	440
CspCI	unclassified	329	328
CspCI	Halapricum	164	156
CspCI	Haloarcula	2845	2742
CspCI	Halomicroarcula	292	265
CspCI	Halomicrobium	360	346
CspCI	Halorhabdus	761	741
CspCI	Halorientalis	680	655
CspCI	Halosimplex	328	308
CspCI	Natronomonas	784	732
CspCI	unclassified	130	125
CspCI	Haladaptatus	1590	1553
CspCI	Halalkalicoccus	566	546
CspCI	Halanaeroarchaeum	117	114
CspCI	Halarchaeum	160	145
CspCI	Haloarchaeobius	122	119
CspCI	Halobacterium	698	634
CspCI	Halodesulfurarchaeum	169	167
CspCI	Halomarina	384	380
CspCI	Halorussus	1125	1024
CspCI	Halostella	467	436
CspCI	Halovenus	206	200
CspCI	Natronoarchaeum	134	123
CspCI	Salarchaeum	71	68
CspCI	unclassified	463	380
CspCI	Halococcus	1436	1402
CspCI	unclassified	1227	1045
CspCI	Halobellus	949	843
CspCI	Haloferax	3122	2963
CspCI	Halogeometricum	623	585
CspCI	Halogranum	895	875
CspCI	Halopelagius	177	167
CspCI	Haloplanus	692	632
CspCI	Haloprofundus	316	303
CspCI	Haloquadratum	518	511
CspCI	unclassified	602	547
CspCI	Candidatus Halobonum	75	73
CspCI	Halobaculum	80	76
CspCI	Halohasta	296	282
CspCI	Halolamina	413	377
CspCI	Halonotius	881	842
CspCI	Haloparvum	60	47
CspCI	Halopenitus	308	248
CspCI	Halorubrum	4562	4324
CspCI	Salinigranum	477	445
CspCI	unclassified	245	220
CspCI	Halobiforma	397	355
CspCI	Halopiger	627	591
CspCI	Halostagnicola	468	429
CspCI	Haloterrigena	2018	1734
CspCI	Halovivax	255	249
CspCI	Natrarchaeobius	546	518
CspCI	Natrialba	1692	1580
CspCI	Natrinema	1674	1514
CspCI	Natronobacterium	358	332
CspCI	Natronococcus	658	618
CspCI	Natronolimnobius	1074	970
CspCI	Natronorubrum	1373	1266
CspCI	Salinarchaeum	116	114
CspCI	Saliphagus	219	207
CspCI	Methanobacterium	2918	2902
CspCI	Methanobrevibacter	2519	2497
CspCI	Methanosphaera	592	577
CspCI	Methanothermobacter	1019	1015
CspCI	Methanothermus	73	73
CspCI	Methanocaldococcus	557	548
CspCI	Methanotorris	308	302
CspCI	Methanococcus	770	750
CspCI	Methanothermococcus	276	265
CspCI	Methanofervidicoccus	194	188
CspCI	Methanocella	408	406
CspCI	Methanocorpusculum	262	262
CspCI	Methanoculleus	1159	1140
CspCI	Methanofollis	420	416
CspCI	Methanogenium	320	318
CspCI	Methanolacinia	265	260
CspCI	Methanomicrobium	86	84
CspCI	Methanoplanus	215	212
CspCI	Methanolinea	165	164
CspCI	Methanoregula	620	619
CspCI	Methanosphaerula	266	263
CspCI	Methanospirillum	1006	1003
CspCI	Candidatus Methanoperedens	1058	1055
CspCI	Methanimicrococcus	66	66
CspCI	Methanococcoides	1872	1865
CspCI	Methanohalobium	265	258
CspCI	Methanohalophilus	1543	1534
CspCI	Methanolobus	1892	1881
CspCI	Methanomethylovorans	344	342
CspCI	Methanosalsum	267	264
CspCI	Methanosarcina	6219	6138
CspCI	Methanothrix	397	390
CspCI	Methermicoccus	310	308
CspCI	Candidatus Syntrophoarchaeum	69	69
CspCI	Methanonatronarchaeum	102	100
CspCI	Methanopyrus	200	200
CspCI	Palaeococcus	440	429
CspCI	Pyrococcus	1198	1170
CspCI	Thermococcus	6092	6032
CspCI	Candidatus Methanomethylophilus	95	95
CspCI	Candidatus Methanoplasma	100	100
CspCI	Methanomassiliicoccus	264	263
CspCI	Cuniculiplasma	237	232
CspCI	Acidiplasma	262	260
CspCI	Ferroplasma	310	307
CspCI	Picrophilus	123	123
CspCI	Thermoplasma	416	408
CspCI	unclassified	47	46
CspCI	unclassified	89	88
CspCI	Aciduliprofundum	733	726
CspCI	Candidatus Nitrosocaldus	93	93
CspCI	Candidatus Nitrosocosmicus	705	702
CspCI	Nitrososphaera	1187	1174
CspCI	Candidatus Nitrosomarinus	119	110
CspCI	Nitrosarchaeum	312	302
CspCI	Nitrosopumilus	1433	1413
CspCI	unclassified	174	169
CspCI	Candidatus Nitrosopelagicus	113	112
CspCI	Candidatus Nitrosotalea	677	668
CspCI	Candidatus Nitrosotenuis	1067	1065
CspCI	unclassified	44	40
CspCI	unclassified	413	406
CspCI	Abditibacterium	521	521
CspCI	Acidipila	1681	1670
CspCI	Acidisarcina	777	742
CspCI	Acidobacterium	826	821
CspCI	Bryocella	579	578
CspCI	Candidatus Koribacter	649	648
CspCI	Candidatus Sulfotelmatobacter	881	878
CspCI	Candidatus Sulfotelmatomonas	614	612
CspCI	Edaphobacter	2643	2602
CspCI	Granulicella	3163	3118
CspCI	Occallatibacter	533	532
CspCI	Silvibacterium	599	592
CspCI	Terracidiphilus	615	606
CspCI	Terriglobus	3797	3717
CspCI	unclassified	3795	3774
CspCI	Bryobacter	825	821
CspCI	Candidatus Solibacter	747	740
CspCI	Candidatus Sulfopaludibacter	1698	1691
CspCI	unclassified	307	307
CspCI	Pyrinomonas	210	208
CspCI	Chloracidobacterium	960	432
